CounsellingYear,Round,DataType,State,InstituteType,MCCCode,Institute,Quota,Course,RawBranch,CategoryCode,CandidateCategory,PwDStatus,Seats,SeatGender,SourceDocument
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200444,"Rajiv Gandhi Institute of Medical Sciences, Srikakulam, Balaga  Srikakulam",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200444,"Rajiv Gandhi Institute of Medical Sciences, Srikakulam, Balaga  Srikakulam",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200444,"Rajiv Gandhi Institute of Medical Sciences, Srikakulam, Balaga  Srikakulam",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200444,"Rajiv Gandhi Institute of Medical Sciences, Srikakulam, Balaga  Srikakulam",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200444,"Rajiv Gandhi Institute of Medical Sciences, Srikakulam, Balaga  Srikakulam",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200420,"Rangaraya Medical College, Kakinada, PITHAPURAM ROAD, KAKINADA",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,8,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200420,"Rangaraya Medical College, Kakinada, PITHAPURAM ROAD, KAKINADA",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200420,"Rangaraya Medical College, Kakinada, PITHAPURAM ROAD, KAKINADA",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,12,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200420,"Rangaraya Medical College, Kakinada, PITHAPURAM ROAD, KAKINADA",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200420,"Rangaraya Medical College, Kakinada, PITHAPURAM ROAD, KAKINADA",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200426,"S V Medical College, Tirupati, NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200426,"S V Medical College, Tirupati, NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200426,"S V Medical College, Tirupati, NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI",All India,MBBS,MBBS (MBBS),EW PH,EW,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200426,"S V Medical College, Tirupati, NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,8,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200426,"S V Medical College, Tirupati, NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200426,"S V Medical College, Tirupati, NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200434,"SVIMS - Sri Padmavathi Medical College for Women, Alipiri Road, Tirupati, SVIMS, ALIPIRI ROAD, TIRUPATI",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200434,"SVIMS - Sri Padmavathi Medical College for Women, Alipiri Road, Tirupati, SVIMS, ALIPIRI ROAD, TIRUPATI",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200434,"SVIMS - Sri Padmavathi Medical College for Women, Alipiri Road, Tirupati, SVIMS, ALIPIRI ROAD, TIRUPATI",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200434,"SVIMS - Sri Padmavathi Medical College for Women, Alipiri Road, Tirupati, SVIMS, ALIPIRI ROAD, TIRUPATI",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India except Central University,200434,"SVIMS - Sri Padmavathi Medical College for Women, Alipiri Road, Tirupati, SVIMS, ALIPIRI ROAD, TIRUPATI",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India Institute Of Medical Science(AIIMS),200510,"AIIMS Mangalagiri , ALL INDIA INSTITUTE OF MEDICAL SCIENCES   NEAR TADEPALLI  MANGALAGIRI  GUNTUR (Dt)  ANDHRA PRADESH",Open Seat Quota,MBBS,MBBS (MBBS),BC NO,BC,NO,10,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India Institute Of Medical Science(AIIMS),200510,"AIIMS Mangalagiri , ALL INDIA INSTITUTE OF MEDICAL SCIENCES   NEAR TADEPALLI  MANGALAGIRI  GUNTUR (Dt)  ANDHRA PRADESH",Open Seat Quota,MBBS,MBBS (MBBS),EW NO,EW,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India Institute Of Medical Science(AIIMS),200510,"AIIMS Mangalagiri , ALL INDIA INSTITUTE OF MEDICAL SCIENCES   NEAR TADEPALLI  MANGALAGIRI  GUNTUR (Dt)  ANDHRA PRADESH",Open Seat Quota,MBBS,MBBS (MBBS),OP NO,OP,NO,23,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India Institute Of Medical Science(AIIMS),200510,"AIIMS Mangalagiri , ALL INDIA INSTITUTE OF MEDICAL SCIENCES   NEAR TADEPALLI  MANGALAGIRI  GUNTUR (Dt)  ANDHRA PRADESH",Open Seat Quota,MBBS,MBBS (MBBS),SC NO,SC,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India Institute Of Medical Science(AIIMS),200510,"AIIMS Mangalagiri , ALL INDIA INSTITUTE OF MEDICAL SCIENCES   NEAR TADEPALLI  MANGALAGIRI  GUNTUR (Dt)  ANDHRA PRADESH",Open Seat Quota,MBBS,MBBS (MBBS),SC PH,SC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,All India Institute Of Medical Science(AIIMS),200510,"AIIMS Mangalagiri , ALL INDIA INSTITUTE OF MEDICAL SCIENCES   NEAR TADEPALLI  MANGALAGIRI  GUNTUR (Dt)  ANDHRA PRADESH",Open Seat Quota,MBBS,MBBS (MBBS),ST NO,ST,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Andhra Pradesh,Deemed University,200324,"GITAM Institute of Medical Sciences and Research, Visakhapatnam, Gandhi Institute of Technology and Management (GITAM), Rushikonda, Visakhapatnam",Self-Financed Merit Seat,MBBS,MBBS (MBBS),OP NO,OP,NO,61,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200102,"Assam Medial College, Dibrugarh, Borbari, Dibrugarh",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200102,"Assam Medial College, Dibrugarh, Borbari, Dibrugarh",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200102,"Assam Medial College, Dibrugarh, Borbari, Dibrugarh",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200102,"Assam Medial College, Dibrugarh, Borbari, Dibrugarh",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200642,"Dhubri Medical College, Dhubri, P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200642,"Dhubri Medical College, Dhubri, P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200642,"Dhubri Medical College, Dhubri, P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200642,"Dhubri Medical College, Dhubri, P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200578,"Diphu Medical College & Hospital, Diphu, Assam, principaldiphu@gmail.com",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200578,"Diphu Medical College & Hospital, Diphu, Assam, principaldiphu@gmail.com",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200578,"Diphu Medical College & Hospital, Diphu, Assam, principaldiphu@gmail.com",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200578,"Diphu Medical College & Hospital, Diphu, Assam, principaldiphu@gmail.com",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola,  Guwahati, Assam-781022",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola,  Guwahati, Assam-781022",Employees State Insurance Scheme(ESI),MBBS,MBBS (MBBS),BC NO,BC,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola,  Guwahati, Assam-781022",Employees State Insurance Scheme(ESI),MBBS,MBBS (MBBS),EW NO,EW,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola,  Guwahati, Assam-781022",Employees State Insurance Scheme(ESI),MBBS,MBBS (MBBS),OP NO,OP,NO,8,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola,  Guwahati, Assam-781022",Employees State Insurance Scheme(ESI),MBBS,MBBS (MBBS),SC NO,SC,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola,  Guwahati, Assam-781022",Employees State Insurance Scheme(ESI),MBBS,MBBS (MBBS),ST NO,ST,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200103,"Fakhruddin Ali Ahmed Medical College, Barpeta, Assam, Jania Road, Jotigaon, Barpeta, Assam",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200103,"Fakhruddin Ali Ahmed Medical College, Barpeta, Assam, Jania Road, Jotigaon, Barpeta, Assam",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200103,"Fakhruddin Ali Ahmed Medical College, Barpeta, Assam, Jania Road, Jotigaon, Barpeta, Assam",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200103,"Fakhruddin Ali Ahmed Medical College, Barpeta, Assam, Jania Road, Jotigaon, Barpeta, Assam",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200104,"Gauhati Medical College, Guwahati, 7th, Floor Mother & Child Hospital (MCH) Bhangagarh, Guwahati-781032, Assam.",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200104,"Gauhati Medical College, Guwahati, 7th, Floor Mother & Child Hospital (MCH) Bhangagarh, Guwahati-781032, Assam.",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,11,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200104,"Gauhati Medical College, Guwahati, 7th, Floor Mother & Child Hospital (MCH) Bhangagarh, Guwahati-781032, Assam.",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200104,"Gauhati Medical College, Guwahati, 7th, Floor Mother & Child Hospital (MCH) Bhangagarh, Guwahati-781032, Assam.",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200104,"Gauhati Medical College, Guwahati, 7th, Floor Mother & Child Hospital (MCH) Bhangagarh, Guwahati-781032, Assam.",All India,MBBS,MBBS (MBBS),ST PH,ST,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,902809,"Government Dental College Dibrugarh, I Lane, inside Assam Medical college campus, Barbari, Dibrugarh-786002",All India,BDS,BDS (BDS),BC PH,BC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,902809,"Government Dental College Dibrugarh, I Lane, inside Assam Medical college campus, Barbari, Dibrugarh-786002",All India,BDS,BDS (BDS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,902810,"Government Dental College, Silchar, Government Dental College,Silchar,Hailakandi road,Near Silchar Medical College,Ghungoor,Silchar",All India,BDS,BDS (BDS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,902810,"Government Dental College, Silchar, Government Dental College,Silchar,Hailakandi road,Near Silchar Medical College,Ghungoor,Silchar",All India,BDS,BDS (BDS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200105,"Jorhat Medical College & Hospital , Jorhat, Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200105,"Jorhat Medical College & Hospital , Jorhat, Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200105,"Jorhat Medical College & Hospital , Jorhat, Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200105,"Jorhat Medical College & Hospital , Jorhat, Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200105,"Jorhat Medical College & Hospital , Jorhat, Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200652,"Kokrajhar Medical College, Rangalikhata Pt.-1, Kokrajhar",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200652,"Kokrajhar Medical College, Rangalikhata Pt.-1, Kokrajhar",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200652,"Kokrajhar Medical College, Rangalikhata Pt.-1, Kokrajhar",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200652,"Kokrajhar Medical College, Rangalikhata Pt.-1, Kokrajhar",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200652,"Kokrajhar Medical College, Rangalikhata Pt.-1, Kokrajhar",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200588,"Lakhimpur Medical College, Chowkham Saboti North Lakhimpur  Lakhimpur",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200588,"Lakhimpur Medical College, Chowkham Saboti North Lakhimpur  Lakhimpur",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200649,"Nagaon Medical College, Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200649,"Nagaon Medical College, Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200649,"Nagaon Medical College, Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200649,"Nagaon Medical College, Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon",All India,MBBS,MBBS (MBBS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200649,"Nagaon Medical College, Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200649,"Nagaon Medical College, Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200658,"Nalbari Medical College, Nalbari, PO Dakhingaon  Dist Nalbari  PS Ghograpar",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200658,"Nalbari Medical College, Nalbari, PO Dakhingaon  Dist Nalbari  PS Ghograpar",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Assam,All India except Central University,200658,"Nalbari Medical College, Nalbari, PO Dakhingaon  Dist Nalbari  PS Ghograpar",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
