State,InstituteType,MCCCode,Institute,Quota,CategoryCode,Seats,SeatGender
Assam,All India except Central University,200642,"Dhubri Medical College, Dhubri, P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325",All India,OP NO,5,Both
Assam,All India except Central University,200642,"Dhubri Medical College, Dhubri, P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325",All India,SC NO,3,Both
Assam,All India except Central University,200642,"Dhubri Medical College, Dhubri, P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325",All India,ST NO,1,Both
Assam,All India except Central University,200578,"Diphu Medical College & Hospital, Diphu, Assam, principaldiphu@gmail.com",All India,BC NO,4,Both
Assam,All India except Central University,200578,"Diphu Medical College & Hospital, Diphu, Assam, principaldiphu@gmail.com",All India,EW NO,2,Both
Assam,All India except Central University,200578,"Diphu Medical College & Hospital, Diphu, Assam, principaldiphu@gmail.com",All India,OP NO,6,Both
Assam,All India except Central University,200578,"Diphu Medical College & Hospital, Diphu, Assam, principaldiphu@gmail.com",All India,SC NO,2,Both
Assam,All India except Central University,200578,"Diphu Medical College & Hospital, Diphu, Assam, principaldiphu@gmail.com",All India,ST NO,1,Both
Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola, Guwahati, Assam-781022",All India,BC NO,1,Both
Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola, Guwahati, Assam-781022",All India,BC PH,1,Both
Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola, Guwahati, Assam-781022",All India,OP NO,3,Both
Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola, Guwahati, Assam-781022",All India,SC NO,1,Both
Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola, Guwahati, Assam-781022",All India,ST NO,1,Both
Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola, Guwahati, Assam-781022",Employees State Insurance Scheme(ESI),BC NO,7,Both
Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola, Guwahati, Assam-781022",Employees State Insurance Scheme(ESI),EW NO,3,Both
Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola, Guwahati, Assam-781022",Employees State Insurance Scheme(ESI),OP NO,9,Both
Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola, Guwahati, Assam-781022",Employees State Insurance Scheme(ESI),SC NO,4,Both
Assam,All India except Central University,904552,"ESIC Medical College and Hospital, Beltola, No. 242, Pir Ajan Fakir Road, Beltola, Guwahati, Assam-781022",Employees State Insurance Scheme(ESI),ST NO,2,Both
Assam,All India except Central University,200103,"Fakhruddin Ali Ahmed Medical College, Barpeta, Assam, Jania Road, Jotigaon, Barpeta, Assam",All India,BC NO,5,Both
Assam,All India except Central University,200103,"Fakhruddin Ali Ahmed Medical College, Barpeta, Assam, Jania Road, Jotigaon, Barpeta, Assam",All India,EW NO,2,Both
Assam,All India except Central University,200103,"Fakhruddin Ali Ahmed Medical College, Barpeta, Assam, Jania Road, Jotigaon, Barpeta, Assam",All India,OP NO,7,Both
Assam,All India except Central University,200103,"Fakhruddin Ali Ahmed Medical College, Barpeta, Assam, Jania Road, Jotigaon, Barpeta, Assam",All India,OP PH,1,Both
Assam,All India except Central University,200103,"Fakhruddin Ali Ahmed Medical College, Barpeta, Assam, Jania Road, Jotigaon, Barpeta, Assam",All India,SC NO,3,Both
Assam,All India except Central University,200103,"Fakhruddin Ali Ahmed Medical College, Barpeta, Assam, Jania Road, Jotigaon, Barpeta, Assam",All India,ST NO,1,Both
Assam,All India except Central University,200104,"Gauhati Medical College, Guwahati, 7th, Floor Mother & Child Hospital (MCH) Bhangagarh, Guwahati-781032, Assam.",All India,BC NO,10,Both
Assam,All India except Central University,200104,"Gauhati Medical College, Guwahati, 7th, Floor Mother & Child Hospital (MCH) Bhangagarh, Guwahati-781032, Assam.",All India,EW NO,4,Both
Assam,All India except Central University,200104,"Gauhati Medical College, Guwahati, 7th, Floor Mother & Child Hospital (MCH) Bhangagarh, Guwahati-781032, Assam.",All India,OP NO,15,Both
Assam,All India except Central University,200104,"Gauhati Medical College, Guwahati, 7th, Floor Mother & Child Hospital (MCH) Bhangagarh, Guwahati-781032, Assam.",All India,SC NO,4,Both
Assam,All India except Central University,200104,"Gauhati Medical College, Guwahati, 7th, Floor Mother & Child Hospital (MCH) Bhangagarh, Guwahati-781032, Assam.",All India,SC PH,1,Both
Assam,All India except Central University,200104,"Gauhati Medical College, Guwahati, 7th, Floor Mother & Child Hospital (MCH) Bhangagarh, Guwahati-781032, Assam.",All India,ST NO,2,Both
Assam,All India except Central University,200104,"Gauhati Medical College, Guwahati, 7th, Floor Mother & Child Hospital (MCH) Bhangagarh, Guwahati-781032, Assam.",All India,ST PH,1,Both
Assam,All India except Central University,200105,"Jorhat Medical College & Hospital , Jorhat, Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001",All India,BC NO,4,Both
Assam,All India except Central University,200105,"Jorhat Medical College & Hospital , Jorhat, Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001",All India,BC PH,1,Both
Assam,All India except Central University,200105,"Jorhat Medical College & Hospital , Jorhat, Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001",All India,EW NO,2,Both
Assam,All India except Central University,200105,"Jorhat Medical College & Hospital , Jorhat, Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001",All India,OP NO,7,Both
Assam,All India except Central University,200105,"Jorhat Medical College & Hospital , Jorhat, Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001",All India,OP PH,1,Both
Assam,All India except Central University,200105,"Jorhat Medical College & Hospital , Jorhat, Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001",All India,SC NO,3,Both
Assam,All India except Central University,200105,"Jorhat Medical College & Hospital , Jorhat, Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001",All India,ST NO,1,Both
Assam,All India except Central University,200652,"Kokrajhar Medical College, Rangalikhata Pt.-1, Kokrajhar",All India,BC NO,4,Both
Assam,All India except Central University,200652,"Kokrajhar Medical College, Rangalikhata Pt.-1, Kokrajhar",All India,EW NO,1,Both
Assam,All India except Central University,200652,"Kokrajhar Medical College, Rangalikhata Pt.-1, Kokrajhar",All India,OP NO,6,Both
Assam,All India except Central University,200652,"Kokrajhar Medical College, Rangalikhata Pt.-1, Kokrajhar",All India,SC NO,3,Both
Assam,All India except Central University,200652,"Kokrajhar Medical College, Rangalikhata Pt.-1, Kokrajhar",All India,ST NO,1,Both
Assam,All India except Central University,200588,"Lakhimpur Medical College, Chowkham Saboti North Lakhimpur Lakhimpur",All India,BC NO,4,Both
Assam,All India except Central University,200588,"Lakhimpur Medical College, Chowkham Saboti North Lakhimpur Lakhimpur",All India,EW NO,1,Both
Assam,All India except Central University,200588,"Lakhimpur Medical College, Chowkham Saboti North Lakhimpur Lakhimpur",All India,EW PH,1,Both
Assam,All India except Central University,200588,"Lakhimpur Medical College, Chowkham Saboti North Lakhimpur Lakhimpur",All India,OP NO,5,Both
Assam,All India except Central University,200588,"Lakhimpur Medical College, Chowkham Saboti North Lakhimpur Lakhimpur",All India,SC NO,2,Both
Assam,All India except Central University,200588,"Lakhimpur Medical College, Chowkham Saboti North Lakhimpur Lakhimpur",All India,ST NO,2,Both
Assam,All India except Central University,200649,"Nagaon Medical College, Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon",All India,BC NO,4,Both
Assam,All India except Central University,200649,"Nagaon Medical College, Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon",All India,EW NO,1,Both
Assam,All India except Central University,200649,"Nagaon Medical College, Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon",All India,OP NO,6,Both
Assam,All India except Central University,200649,"Nagaon Medical College, Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon",All India,OP PH,1,Both
Assam,All India except Central University,200649,"Nagaon Medical College, Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon",All India,SC NO,2,Both
Assam,All India except Central University,200649,"Nagaon Medical College, Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon",All India,ST NO,1,Both
Assam,All India except Central University,200658,"Nalbari Medical College, Nalbari, PO Dakhingaon Dist Nalbari PS Ghograpar",All India,BC NO,4,Both
Assam,All India except Central University,200658,"Nalbari Medical College, Nalbari, PO Dakhingaon Dist Nalbari PS Ghograpar",All India,EW NO,2,Both
Assam,All India except Central University,200658,"Nalbari Medical College, Nalbari, PO Dakhingaon Dist Nalbari PS Ghograpar",All India,OP NO,6,Both
Assam,All India except Central University,200658,"Nalbari Medical College, Nalbari, PO Dakhingaon Dist Nalbari PS Ghograpar",All India,SC NO,2,Both
Assam,All India except Central University,200658,"Nalbari Medical College, Nalbari, PO Dakhingaon Dist Nalbari PS Ghograpar",All India,ST NO,1,Both
Assam,All India except Central University,904359,"Pragjyotishpur Medical College, Office of the Principal-Cum-Chief Superintendent, Pragjyotishpur Medical College & Hospital, Guwahat",All India,BC NO,3,Both
Assam,All India except Central University,904359,"Pragjyotishpur Medical College, Office of the Principal-Cum-Chief Superintendent, Pragjyotishpur Medical College & Hospital, Guwahat",All India,BC PH,1,Both
Assam,All India except Central University,904359,"Pragjyotishpur Medical College, Office of the Principal-Cum-Chief Superintendent, Pragjyotishpur Medical College & Hospital, Guwahat",All India,EW NO,1,Both
Assam,All India except Central University,904359,"Pragjyotishpur Medical College, Office of the Principal-Cum-Chief Superintendent, Pragjyotishpur Medical College & Hospital, Guwahat",All India,OP NO,6,Both
Assam,All India except Central University,904359,"Pragjyotishpur Medical College, Office of the Principal-Cum-Chief Superintendent, Pragjyotishpur Medical College & Hospital, Guwahat",All India,SC NO,3,Both
Assam,All India except Central University,904359,"Pragjyotishpur Medical College, Office of the Principal-Cum-Chief Superintendent, Pragjyotishpur Medical College & Hospital, Guwahat",All India,ST NO,1,Both
Assam,All India except Central University,200107,"Silchar Medical College, Silchar, PO Silchar Medical College, Silchar",All India,BC NO,6,Both
Assam,All India except Central University,200107,"Silchar Medical College, Silchar, PO Silchar Medical College, Silchar",All India,EW NO,3,Both
Assam,All India except Central University,200107,"Silchar Medical College, Silchar, PO Silchar Medical College, Silchar",All India,OP NO,8,Both
Assam,All India except Central University,200107,"Silchar Medical College, Silchar, PO Silchar Medical College, Silchar",All India,OP PH,1,Both
Assam,All India except Central University,200107,"Silchar Medical College, Silchar, PO Silchar Medical College, Silchar",All India,SC NO,2,Both
Assam,All India except Central University,200107,"Silchar Medical College, Silchar, PO Silchar Medical College, Silchar",All India,SC PH,1,Both
Assam,All India except Central University,200107,"Silchar Medical College, Silchar, PO Silchar Medical College, Silchar",All India,ST NO,2,Both
Assam,All India except Central University,200108,"Tezpur Medical College & Hospital, Tezpur, Tezpur Medical College and Hospital Bihaguri Tezpur 784010 Dist Sonitpur Assam, Assam, 784010",All India,BC NO,6,Both
Assam,All India except Central University,200108,"Tezpur Medical College & Hospital, Tezpur, Tezpur Medical College and Hospital Bihaguri Tezpur 784010 Dist Sonitpur Assam, Assam, 784010",All India,EW NO,1,Both
Assam,All India except Central University,200108,"Tezpur Medical College & Hospital, Tezpur, Tezpur Medical College and Hospital Bihaguri Tezpur 784010 Dist Sonitpur Assam, Assam, 784010",All India,OP NO,8,Both
Assam,All India except Central University,200108,"Tezpur Medical College & Hospital, Tezpur, Tezpur Medical College and Hospital Bihaguri Tezpur 784010 Dist Sonitpur Assam, Assam, 784010",All India,SC NO,3,Both
Assam,All India except Central University,200108,"Tezpur Medical College & Hospital, Tezpur, Tezpur Medical College and Hospital Bihaguri Tezpur 784010 Dist Sonitpur Assam, Assam, 784010",All India,ST NO,1,Both
Assam,All India except Central University,902808,"Tinsukia Medical College - Assam Pin - 786146, Lohari Bangali Gaon, Tinsukia",All India,BC NO,4,Both
Assam,All India except Central University,902808,"Tinsukia Medical College - Assam Pin - 786146, Lohari Bangali Gaon, Tinsukia",All India,EW NO,2,Both
Assam,All India except Central University,902808,"Tinsukia Medical College - Assam Pin - 786146, Lohari Bangali Gaon, Tinsukia",All India,OP NO,6,Both
Assam,All India except Central University,902808,"Tinsukia Medical College - Assam Pin - 786146, Lohari Bangali Gaon, Tinsukia",All India,SC NO,2,Both
Assam,All India except Central University,902808,"Tinsukia Medical College - Assam Pin - 786146, Lohari Bangali Gaon, Tinsukia",All India,ST NO,1,Both
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,BC NO,32,Both
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,BC PH,2,Both
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,EW NO,12,Both
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,EW PH,1,Both
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,OP NO,48,Both
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,OP PH,2,Both
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,SC NO,17,Both
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,SC PH,1,Both
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,ST NO,10,Both
Bihar,All India except Central University,200109,"Anugrah Narayan Magadh Medical College, Gaya, SHERGHATI ROAD, GAYAJI",All India,BC NO,3,Both
Bihar,All India except Central University,200109,"Anugrah Narayan Magadh Medical College, Gaya, SHERGHATI ROAD, GAYAJI",All India,BC PH,1,Both
Bihar,All India except Central University,200109,"Anugrah Narayan Magadh Medical College, Gaya, SHERGHATI ROAD, GAYAJI",All India,EW NO,2,Both
Bihar,All India except Central University,200109,"Anugrah Narayan Magadh Medical College, Gaya, SHERGHATI ROAD, GAYAJI",All India,OP NO,6,Both
Bihar,All India except Central University,200109,"Anugrah Narayan Magadh Medical College, Gaya, SHERGHATI ROAD, GAYAJI",All India,OP PH,1,Both
Bihar,All India except Central University,200109,"Anugrah Narayan Magadh Medical College, Gaya, SHERGHATI ROAD, GAYAJI",All India,SC NO,3,Both
Bihar,All India except Central University,200109,"Anugrah Narayan Magadh Medical College, Gaya, SHERGHATI ROAD, GAYAJI",All India,ST NO,2,Both
Bihar,All India except Central University,200110,"Darbhanga Medical College, Lehriasarai, Sheetal Prasad Marg, Laheriasarai, Darbhanga",All India,BC NO,7,Both
Bihar,All India except Central University,200110,"Darbhanga Medical College, Lehriasarai, Sheetal Prasad Marg, Laheriasarai, Darbhanga",All India,EW NO,2,Both
Bihar,All India except Central University,200110,"Darbhanga Medical College, Lehriasarai, Sheetal Prasad Marg, Laheriasarai, Darbhanga",All India,OP NO,10,Both
Bihar,All India except Central University,200110,"Darbhanga Medical College, Lehriasarai, Sheetal Prasad Marg, Laheriasarai, Darbhanga",All India,SC NO,3,Both
