SNo,AIR,QuotaRaw,Institute,AllottedCategory,CandidateCategory
8644,16676,All India,"Autonomous State Medical College Lalitpur,Amarpur Galla Mandi Jhansi Road Lalitpur",Open,OBC
8645,16677,All India,"Murshidabad Medical College & Hospitals, Murshidabad,STATION ROAD, P.O. AND",Open,OBC
8646,16679,All India,"Rajiv Gandhi Institute of Medical Sciences, Srikakulam,Balaga",Open,OBC
8647,16682,All India,Punyashloka Lokmata Devi Ahilyabai Holkar Autonomous State Medical College,Open,EWS
8648,16687,All India,"Government Medical College, Seoni,Government Medical College, Kandipaar Village,",OBC,OBC
8649,16688,All India,"Government Medical College, Nandurbar,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI",OBC,OBC
8650,16692,All India,"Govt. Medical College, Doda, Kashmir,Government Medical College & Hospital Ghat",Open,General
8651,16693,Open Seat Quota,"AIIMS, Gorakhpur ,AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",SC,SC
8652,16698,All India,"Rajmata Shrimata Devendra Kumari Singhdeo Government Medical College, Ambikapur",Open,General
8653,16701,All India,"Chandulal Chandrakar Memorial Govt. Medical College, Durg,Chandulal Chandrakar",Open,OBC
8654,16703,All India,"Government Medical College, Gondia,NEAR NEHRU CHOWK, K.T.S. HOSPITAL",OBC,OBC
8655,16707,All India,"Government Medical College, Baramulla,Kanth Bagh Baramulla, Jammu and Kashmir",Open,OBC
8656,16709,Open Seat Quota,"AIIMS, Patna,Phulwarisharif, Patna, Bihar-801507",SC,SC
8657,16711,All India,"Government Medical College, Satna,Near Kendriya Vidyalaya No. 2, Kripalpur Satna",OBC,OBC
8658,16712,All India,"Government Medical College, Gondia,NEAR NEHRU CHOWK, K.T.S. HOSPITAL",OBC,OBC
8659,16713,All India,"Government Medical College, Anantnag,verinag Road Dialgam Anantnag 192210",OBC,OBC
8660,16714,All India,"Bidar Institute of Medical Sciences, Bidar,BIDAR INSTITUTE OF MEDICAL SCIENCES",OBC,OBC
8661,16718,All India,"Malda Medical College & Hospital, Malda,MaldaMedicalCollege, PS,EnglishBazar PO",OBC,OBC
8662,16721,Open Seat Quota,"AIIMS, Bibi Nagar, Hyderabad,AIIMS Bibinagar (Hyderabad Metropolitan Region)",SC,SC
8663,16724,Open Seat Quota,"AIIMS, Bibi Nagar, Hyderabad,AIIMS Bibinagar (Hyderabad Metropolitan Region)",SC,SC
8664,16727,All India,"Autonomous State Medical College Lalitpur,Amarpur Galla Mandi Jhansi Road Lalitpur",Open,OBC
8665,16736,All India,"Government Medical College, Ambernath,Survey No.128, Jambhulgaon Road,",EWS,EWS
8666,16744,All India,"Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed",SC,SC
8667,16746,All India,"Autonomous State Medical College and Hospital Gonda,Chhavanni Sarkar Infront of",OBC,OBC
8668,16750,All India,"Chitradurga Medical College and Research Institute,P B Road Chitradurga",Open,OBC
8669,16757,All India,"Lakhimpur Medical College,Chowkham Saboti North Lakhimpur",Open,OBC
8670,16758,All India,"Karwar Institute of Medical Sciences, Karwar,DISTRICT HOSPITAL PREMISES, MG",Open,OBC
8671,16759,All India,"GMERS Medical College, Navsari,GMERS Medical College, At- Khambhlav, Po-",OBC,OBC
8672,16761,Aligarh Muslim,"Jawaharlal Nehru Medical College, Aligarh,ALIGARH MUSLIM UNIVERSITY, ALIGARH",Open,General
8673,16763,All India,"Midnapore Medical College, Midnapore,5, Vidyasagar Road Midnapore 721101 Paschim",EWS,EWS
8674,16765,Open Seat Quota,"AIIMS, Gorakhpur ,AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",SC,SC
8675,16769,All India,"Autonomous state medical college Amethi,Autonomous State Medical College, Tiloi,",OBC,OBC
8676,16771,All India,"Raichur Institute of Medical Sciences, Raichur,RAICHUR INSTITUTE OF MEDICAL",Open,General
8677,16774,All India,"Government Medical College, Ongole (previously Rajiv Gandhi Institute of Medical",Open,EWS
8678,16778,All India,"Government Medical College, Anantnag,verinag Road Dialgam Anantnag 192210",OBC,OBC
8679,16779,Aligarh Muslim,"Jawaharlal Nehru Medical College, Aligarh,ALIGARH MUSLIM UNIVERSITY, ALIGARH",Open,General
8680,16781,All India,"Vijaynagar Institute of Medical Sciences, Bellary,Cantonment, Ballari",EWS,EWS
8681,16784,All India,"Government Medical College, Jalna,Government Medical College, Global Gurukul",Open,General
8682,16785,All India,"Government Medical College Handwara,MAIDAN CHOGAL, HANDWARA, KUPWARA",Open,General
8683,16787,All India,"Karwar Institute of Medical Sciences, Karwar,DISTRICT HOSPITAL PREMISES, MG",Open,General
8684,16790,All India,"Rajiv Gandhi Institute of Medical Sciences, Srikakulam,Balaga",Open,General
8685,16791,All India,"Assam Medial College, Dibrugarh,Borbari, Dibrugarh",EWS,EWS
8686,16795,All India,"Autonomous State Medical College Lalitpur,Amarpur Galla Mandi Jhansi Road Lalitpur",Open,General
8687,16799,All India,"Government Medical College, Nandurbar,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI",OBC,OBC
8688,16801,All India,"Government Medical College, Osmanabad,New Building, Civil Hospital Compound,",Open,General
8689,16802,All India,"Chandulal Chandrakar Memorial Govt. Medical College, Durg,Chandulal Chandrakar",OBC,OBC
8690,16803,Open Seat Quota,"AIIMS, Bibi Nagar, Hyderabad,AIIMS Bibinagar (Hyderabad Metropolitan Region)",SC,SC
8691,16810,All India,"Autonomous State Medical College Lalitpur,Amarpur Galla Mandi Jhansi Road Lalitpur",OBC,OBC
8692,16813,All India,"Jorhat Medical College & Hospital , Jorhat,Kushal Konwar Path, Barbheta, Jorhat,",Open,General
8693,16815,All India,"Government Medical College, Gondia,NEAR NEHRU CHOWK, K.T.S. HOSPITAL",OBC,OBC
8694,16819,All India,"Autonomous State Medical College and Hospital Kaushambi,Kadipur",Open,General
8695,16822,All India,"Chitradurga Medical College and Research Institute,P B Road Chitradurga",Open,OBC
8696,16824,Open Seat Quota,"AIIMS, Raipur,Tatibandh, G E Road, Raipur",ST,ST
8697,16826,All India,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla",Open,General
8698,16828,All India,"Rajmata Shrimata Devendra Kumari Singhdeo Government Medical College, Ambikapur",Open,General
8699,16832,All India,"Government Medical College, Baramulla,Kanth Bagh Baramulla, Jammu and Kashmir",Open,OBC
8700,16833,All India,"Autonomous State Medical College Pilibhit,SH26 Bithaura Kalan Puranpur Road Pilibhit",EWS,EWS
8701,16835,Aligarh Muslim,"Jawaharlal Nehru Medical College, Aligarh,ALIGARH MUSLIM UNIVERSITY, ALIGARH",Open,EWS
8702,16839,All India,"Rajiv Gandhi Institute of Medical Sciences, Srikakulam,Balaga",Open,OBC
8703,16841,Employees State,"Employees State Insurance Corporation Medical College,Alwar,ESIC Medical College",OBC,OBC
8704,16842,All India,"Government Medical College, Mahabubnagar,Government Medical College",Open,OBC
8705,16853,All India,"Govt. Medical College,Pariyaram, Kannur (Prev. Known as Academy of Medical",EWS,EWS
8706,16854,All India,"K.H. Patil Institute of Medical Sciences (previously Gadag Institute of Medical Sciences,",Open,OBC
8707,16855,All India,"Autonomous State Medical College and Hospital Kaushambi,Kadipur",OBC,OBC
8708,16858,All India,"Uma Nath Singh Autonomous State Medical College Society Jaunpur,UNS",OBC,OBC
8709,16860,All India,"Autonomous State Medical College Society, Fatehpur,Autonomous State Medical",EWS,EWS
8710,16863,All India,"Autonomous State Medical College Kushinagar,Autonomous State Medical Collage,",OBC,OBC
8711,16866,All India,"Sikkim Government Medical College,Sochakgang, Sichey, Gangtok",Open,OBC
8712,16869,All India,"Autonomous State Medical College and Hospital Gonda,Chhavanni Sarkar Infront of",OBC,OBC
8713,16876,Aligarh Muslim,"Jawaharlal Nehru Medical College, Aligarh,ALIGARH MUSLIM UNIVERSITY, ALIGARH",Open,General
8714,16878,All India,"Bidar Institute of Medical Sciences, Bidar,BIDAR INSTITUTE OF MEDICAL SCIENCES",OBC,OBC
8715,16883,All India,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal,POROMPAT, IMPHAL",Open,General
8716,16884,All India,"Government Medical College, Rajamahendravaram,Government Medical",Open,OBC
8717,16888,All India,"Government Medical College, Eluru,SURVEY NO 60, BEHIND OLD BUS STAND,",Open,General
8718,16892,All India,"K.H. Patil Institute of Medical Sciences (previously Gadag Institute of Medical Sciences,",Open,OBC
8719,16893,All India,"Government Medical College, Washim,Government Medical College, Washim",Open,General
8720,16901,Open Seat Quota,"AIIMS Mangalagiri ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES",SC,SC
8721,16902,All India,"Chandulal Chandrakar Memorial Govt. Medical College, Durg,Chandulal Chandrakar",OBC,OBC
8722,16905,Open Seat Quota,"AIIMS, Gorakhpur ,AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",SC,SC
8723,16906,All India,"Dumka Medical College, Dighi Dumka,PHULO JHANO MEDICAL COLLEGE DUMKA,",OBC,OBC
8724,16916,All India,"Bidar Institute of Medical Sciences, Bidar,BIDAR INSTITUTE OF MEDICAL SCIENCES",OBC,OBC
8725,16917,All India,"Government Medical College, Morbi",Open,OBC
8726,16919,All India,"Autonomous State Medical College Kushinagar,Autonomous State Medical Collage,",OBC,OBC
8727,16922,All India,"SRTR Medical College, Ambajogai,SWAMI RAMNAND TEERTH RURAL",EWS,EWS
8728,16925,All India,"Chandulal Chandrakar Memorial Govt. Medical College, Durg,Chandulal Chandrakar",OBC,OBC
8729,16937,All India,"Palamu Medical College, Palamu,Pokhraha Khurd, P.O- Rajwadih, P.S- Medininagar,",Open,General
8730,16938,All India,"Raichur Institute of Medical Sciences, Raichur,RAICHUR INSTITUTE OF MEDICAL",OBC,OBC
8731,16941,All India,"Karwar Institute of Medical Sciences, Karwar,DISTRICT HOSPITAL PREMISES, MG",Open,General
8732,16943,All India,"Nagaland Institute of Medical Sciences & Research,Phreibagei, Kohima",Open,OBC
8733,16947,All India,"Government Medical College, Gondia,NEAR NEHRU CHOWK, K.T.S. HOSPITAL",OBC,OBC
8734,16949,All India,"Government Medical College, Nandurbar,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI",OBC,OBC
8735,16950,Open Seat Quota,"AIIMS, Raipur,Tatibandh, G E Road, Raipur",ST,ST
8736,16951,Open Seat Quota,"AIIMS Bilaspur Changar Palasiyan, Himachal Pradesh,All India Institute of Medical",SC,SC
8737,16952,All India,"Rajmata Shrimata Devendra Kumari Singhdeo Government Medical College, Ambikapur",Open,General
8738,16956,All India,"Malda Medical College & Hospital, Malda,MaldaMedicalCollege, PS,EnglishBazar PO",OBC,OBC
8739,16958,All India,"Government Medical College, Sindhudurg,Dean Government Medical College",Open,General
8740,16966,All India,"Government Medical College, Gondia,NEAR NEHRU CHOWK, K.T.S. HOSPITAL",OBC,OBC
8741,16968,All India,"Palamu Medical College, Palamu,Pokhraha Khurd, P.O- Rajwadih, P.S- Medininagar,",Open,General
8742,16971,All India,"Chikkamagaluru Institute of Medical Sciences, Chikkamagaluru,Director,",Open,OBC
8744,16973,All India,"Saheed Rendo Majhi Medical College and Hospital, Bhawanipatna, Kalahandi, Odisha",OBC,OBC
8745,16974,All India,"Silchar Medical College, Silchar,PO Silchar Medical College, Silchar",OBC,OBC
8746,16978,All India,"Gulbarga Institute of Medical Sciences, Gulbarga,Gulbarga Institute of Medical Sciences,",EWS,EWS
8747,16983,Self-Financed Merit,"Kasturba Medical College, Manipal,Madhav Nagar, Manipal, Karnataka State India",Open,OBC
8748,16988,Open Seat Quota,"AIIMS, Gorakhpur ,AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",SC,SC
8749,16990,All India,Nandi Medical College and Research Institute Chikkaballapura (Chikkaballapura Institute,OBC,OBC
8750,17002,All India,"Autonomous State Medical College and Hospital Gonda,Chhavanni Sarkar Infront of",OBC,OBC
8751,17005,All India,"Government Medical College, Mahabubnagar,Government Medical College",Open,OBC
8752,17016,All India,"Dumka Medical College, Dighi Dumka,PHULO JHANO MEDICAL COLLEGE DUMKA,",OBC,OBC
8753,17019,All India,"Chandulal Chandrakar Memorial Govt. Medical College, Durg,Chandulal Chandrakar",OBC,OBC
8754,17020,All India,"Malda Medical College & Hospital, Malda,MaldaMedicalCollege, PS,EnglishBazar PO",OBC,OBC
8755,17025,All India,"Saheed Rendo Majhi Medical College and Hospital, Bhawanipatna, Kalahandi, Odisha",OBC,OBC
8756,17027,All India,"Autonomous State Medical College Lalitpur,Amarpur Galla Mandi Jhansi Road Lalitpur",OBC,OBC
8757,17028,All India,"Government Medical College, Ongole (previously Rajiv Gandhi Institute of Medical",Open,General
8758,17030,All India,"Assam Medial College, Dibrugarh,Borbari, Dibrugarh",OBC,OBC
8759,17033,All India,"Silchar Medical College, Silchar,PO Silchar Medical College, Silchar",OBC,OBC
8760,17041,Employees State,"Government Medical College,ESIC, Parippally, Kollam,Parippally Kollam 691574",Open,General
8761,17043,Delhi University,"Maulana Azad Medical College, New Delhi,2 Bahadur Shah Zafar Marg",SC,SC
8762,17046,All India,"Government Medical College, Ramagundam,SURVEY NUMBER 92 95 96 MALKAPUR",Open,OBC
8763,17048,All India,"Autonomous State Medical College Pilibhit,SH26 Bithaura Kalan Puranpur Road Pilibhit",EWS,EWS
8764,17050,All India,"Autonomous State Medical College and Hospital Kaushambi,Kadipur",OBC,OBC
8765,17056,All India,"Autonomous State Medical College Lalitpur,Amarpur Galla Mandi Jhansi Road Lalitpur",OBC,OBC
8766,17060,Open Seat Quota,"AIIMS, Kalyani,NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal,",SC,SC
8767,17062,All India,"Midnapore Medical College, Midnapore,5, Vidyasagar Road Midnapore 721101 Paschim",EWS,EWS
8768,17064,All India,"Government Medical College, Kadapa ( previously Rajiv Gandhi Institute of Medical",Open,General
8769,17065,All India,"Government Medical College, Anantnag,verinag Road Dialgam Anantnag 192210",OBC,OBC
8770,17066,All India,"Baba Kina Ram Autonomous State Medical College and Hospital Chandauli ,Baba",OBC,OBC
8771,17067,All India,"GOVERNMENT MEDICAL COLLEGE SINGRAULI ,Government Medical College Village",OBC,OBC
8772,17068,All India,"Government Medical College, Kadapa ( previously Rajiv Gandhi Institute of Medical",OBC,OBC
8773,17069,All India,"Government Medical College, Karimnagar,The Additional DME /Principal,",Open,OBC
8774,17070,All India,"Government Medical College, Jalna,Government Medical College, Global Gurukul",Open,OBC
8775,17072,All India,"Rajiv Gandhi Institute of Medical Sciences, adilabad,MAIN ROAD, OLD NH 07,",OBC,OBC
8776,17073,All India,"Autonomous State Medical College Lalitpur,Amarpur Galla Mandi Jhansi Road Lalitpur",OBC,OBC
8777,17074,All India,"Government Medical College, Panchmahal Godhra,GMERS Medical College",Open,General
8778,17077,All India,Nandi Medical College and Research Institute Chikkaballapura (Chikkaballapura Institute,OBC,OBC
8779,17078,All India,"Government Medical College, Satna,Near Kendriya Vidyalaya No. 2, Kripalpur Satna",EWS,EWS
8780,17080,All India,"Government Medical College Dantewada,NA",Open,OBC
8781,17084,All India,"Government Medical College, Morbi",OBC,OBC
8782,17087,All India,"Karwar Institute of Medical Sciences, Karwar,DISTRICT HOSPITAL PREMISES, MG",Open,General
8783,17089,All India,"Government Medical College, Kadapa ( previously Rajiv Gandhi Institute of Medical",OBC,OBC
8784,17092,All India,"Government Medical College, Akola,Collector Office Road, Near Ashok Watika, Akola.",EWS,EWS
8785,17093,All India,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla",Open,OBC
8786,17096,All India,"Palamu Medical College, Palamu,Pokhraha Khurd, P.O- Rajwadih, P.S- Medininagar,",OBC,OBC
8787,17099,All India,"Government Medical College, Parbhani,ITI CAMPUS, BEHIND DSM COLLEGE, JINTUR",Open,General
8788,17104,All India,"Rajmata Shrimata Devendra Kumari Singhdeo Government Medical College, Ambikapur",Open,General
8789,17105,All India,"Baba Kina Ram Autonomous State Medical College and Hospital Chandauli ,Baba",EWS,EWS
8790,17107,All India,"Government Medical college and District Hospital, Ratnagiri,Hodekar Road,",OBC,OBC
8791,17108,All India,"Government Medical College, Ongole (previously Rajiv Gandhi Institute of Medical",Open,OBC
8792,17111,All India,Punyashloka Lokmata Devi Ahilyabai Holkar Autonomous State Medical College,OBC,OBC
8793,17118,All India,"Regional Institute of Medical Sciences, Imphal,PO Lamphelpat, Imphal West District",OBC,OBC
8794,17119,All India,"Palamu Medical College, Palamu,Pokhraha Khurd, P.O- Rajwadih, P.S- Medininagar,",OBC,OBC
8795,17121,All India,"Govt. Medical College, Doda, Kashmir,Government Medical College & Hospital Ghat",Open,OBC
8796,17122,All India,"Murshidabad Medical College & Hospitals, Murshidabad,STATION ROAD, P.O. AND",OBC,OBC
8797,17127,All India,"Jalpaiguri Government Medical College,Hospital Road, Jalpaiguri, West Bengal- 735101",Open,General
8798,17128,All India,"Rajiv Gandhi Institute of Medical Sciences, adilabad,MAIN ROAD, OLD NH 07,",OBC,OBC
8799,17129,All India,"Jorhat Medical College & Hospital , Jorhat,Kushal Konwar Path, Barbheta, Jorhat,",Open,General
8800,17135,Open Seat Quota,"AIIMS Bathinda ,Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road",SC,SC
8801,17138,All India,"Koppal Institute of Medical Sciences, Koppal,DIRECTOR, KIMS,KOPPAL. GAGNAVATI",Open,OBC
8802,17141,All India,"Vijaynagar Institute of Medical Sciences, Bellary,Cantonment, Ballari",EWS,EWS
8803,17143,All India,"Pt. Raghunath Murmu Medical College and Hospital, Baripada, Odisha,AT-Rangamatia",EWS,EWS
8804,17147,All India,"Government Medical College, Sindhudurg,Dean Government Medical College",Open,General
