State,InstituteType,MCCCode,MCCInstitute,Quota,SeatCategory,SeatsOfferedR1,SeatsAllottedR1,NetDifference,FillRate,BestAIR,Q1AIR,MedianAIR,Q3AIR,HighestAIR
Maharashtra,All India except Central University,200579,"Government Medical College, Alibag, Government Medical College, District Civil Hospital area, Beach Road, Limaye wadi, Alibag, Dist. Rai",All India,Open,5,5,0,1.0,10328,12126.0,13657.0,14208.0,14395
Maharashtra,All India except Central University,200579,"Government Medical College, Alibag, Government Medical College, District Civil Hospital area, Beach Road, Limaye wadi, Alibag, Dist. Rai",All India,Open PwD,1,1,0,1.0,438543,438543.0,438543.0,438543.0,438543
Maharashtra,All India except Central University,200579,"Government Medical College, Alibag, Government Medical College, District Civil Hospital area, Beach Road, Limaye wadi, Alibag, Dist. Rai",All India,SC,2,2,0,1.0,69124,69414.0,69704.0,69994.0,70284
Maharashtra,All India except Central University,200579,"Government Medical College, Alibag, Government Medical College, District Civil Hospital area, Beach Road, Limaye wadi, Alibag, Dist. Rai",All India,ST,1,1,0,1.0,87720,87720.0,87720.0,87720.0,87720
Rajasthan,All India except Central University,200670,"Government Medical College, Alwar, Government Medical College Alwar Jail Circle alwar",All India,EWS PwD,1,1,0,1.0,621740,621740.0,621740.0,621740.0,621740
Rajasthan,All India except Central University,200670,"Government Medical College, Alwar, Government Medical College Alwar Jail Circle alwar",All India,OBC,4,4,0,1.0,8396,8456.75,8540.5,8641.75,8755
Rajasthan,All India except Central University,200670,"Government Medical College, Alwar, Government Medical College Alwar Jail Circle alwar",All India,Open,6,6,0,1.0,6819,7684.0,7943.5,8061.25,8212
Rajasthan,All India except Central University,200670,"Government Medical College, Alwar, Government Medical College Alwar Jail Circle alwar",All India,SC,3,3,0,1.0,48237,48489.5,48742.0,49079.5,49417
Rajasthan,All India except Central University,200670,"Government Medical College, Alwar, Government Medical College Alwar Jail Circle alwar",All India,ST,1,1,0,1.0,57661,57661.0,57661.0,57661.0,57661
Maharashtra,All India except Central University,903357,"Government Medical College, Ambernath, Survey No.128, Jambhulgaon Road, Ambernath West, District Thane",All India,EWS,1,1,0,1.0,16736,16736.0,16736.0,16736.0,16736
Maharashtra,All India except Central University,903357,"Government Medical College, Ambernath, Survey No.128, Jambhulgaon Road, Ambernath West, District Thane",All India,OBC,4,4,0,1.0,15794,16229.75,16384.0,16413.25,16474
Maharashtra,All India except Central University,903357,"Government Medical College, Ambernath, Survey No.128, Jambhulgaon Road, Ambernath West, District Thane",All India,Open,7,7,0,1.0,7231,10634.5,14326.0,14940.5,15669
Maharashtra,All India except Central University,903357,"Government Medical College, Ambernath, Survey No.128, Jambhulgaon Road, Ambernath West, District Thane",All India,SC,2,2,0,1.0,78284,78333.0,78382.0,78431.0,78480
Maharashtra,All India except Central University,903357,"Government Medical College, Ambernath, Survey No.128, Jambhulgaon Road, Ambernath West, District Thane",All India,ST,1,1,0,1.0,120581,120581.0,120581.0,120581.0,120581
Maharashtra,All India except Central University,903360,"Government Medical College, Amravati, Government Medical College District Women Hospital Campus Daffrin Shrikrishna Peth Amravati",All India,EWS,1,1,0,1.0,17755,17755.0,17755.0,17755.0,17755
Maharashtra,All India except Central University,903360,"Government Medical College, Amravati, Government Medical College District Women Hospital Campus Daffrin Shrikrishna Peth Amravati",All India,OBC,3,3,0,1.0,15697,16156.0,16615.0,16943.5,17272
Maharashtra,All India except Central University,903360,"Government Medical College, Amravati, Government Medical College District Women Hospital Campus Daffrin Shrikrishna Peth Amravati",All India,OBC PwD,1,1,0,1.0,396963,396963.0,396963.0,396963.0,396963
Maharashtra,All India except Central University,903360,"Government Medical College, Amravati, Government Medical College District Women Hospital Campus Daffrin Shrikrishna Peth Amravati",All India,Open,5,5,0,1.0,13459,13620.0,15094.0,15146.0,15208
Maharashtra,All India except Central University,903360,"Government Medical College, Amravati, Government Medical College District Women Hospital Campus Daffrin Shrikrishna Peth Amravati",All India,SC,3,3,0,1.0,60746,63277.5,65809.0,67623.0,69437
Maharashtra,All India except Central University,903360,"Government Medical College, Amravati, Government Medical College District Women Hospital Campus Daffrin Shrikrishna Peth Amravati",All India,ST,2,2,0,1.0,114137,114394.75,114652.5,114910.25,115168
Punjab,All India except Central University,200246,"Government Medical College, Amritsar, CIRCULAR ROAD, AMRITSAR-143001",All India,EWS,4,4,0,1.0,7573,9048.25,9543.0,9557.0,9590
Punjab,All India except Central University,200246,"Government Medical College, Amritsar, CIRCULAR ROAD, AMRITSAR-143001",All India,OBC,10,10,0,1.0,6744,7101.0,7362.5,7651.5,7896
Punjab,All India except Central University,200246,"Government Medical College, Amritsar, CIRCULAR ROAD, AMRITSAR-143001",All India,Open,15,15,0,1.0,3836,4456.0,4863.0,5426.5,5776
Punjab,All India except Central University,200246,"Government Medical College, Amritsar, CIRCULAR ROAD, AMRITSAR-143001",All India,Open PwD,1,1,0,1.0,345708,345708.0,345708.0,345708.0,345708
Punjab,All India except Central University,200246,"Government Medical College, Amritsar, CIRCULAR ROAD, AMRITSAR-143001",All India,SC,5,5,0,1.0,20344,27883.0,38152.0,39140.0,40440
Punjab,All India except Central University,200246,"Government Medical College, Amritsar, CIRCULAR ROAD, AMRITSAR-143001",All India,ST,3,3,0,1.0,75702,78332.5,80963.0,82341.5,83720
Andhra Pradesh,All India except Central University,200460,"Government Medical College, Ananthapuram, GOVERNMENT MEDICAL COLLEGE ANANTHAPURAMU",All India,EWS,4,4,0,1.0,18392,20697.5,21641.5,22156.5,23175
Andhra Pradesh,All India except Central University,200460,"Government Medical College, Ananthapuram, GOVERNMENT MEDICAL COLLEGE ANANTHAPURAMU",All India,OBC,7,7,0,1.0,15492,15787.0,16190.0,16420.5,16649
Andhra Pradesh,All India except Central University,200460,"Government Medical College, Ananthapuram, GOVERNMENT MEDICAL COLLEGE ANANTHAPURAMU",All India,OBC PwD,1,1,0,1.0,823909,823909.0,823909.0,823909.0,823909
Andhra Pradesh,All India except Central University,200460,"Government Medical College, Ananthapuram, GOVERNMENT MEDICAL COLLEGE ANANTHAPURAMU",All India,Open,10,10,0,1.0,10326,12744.25,13514.0,15008.5,15393
Andhra Pradesh,All India except Central University,200460,"Government Medical College, Ananthapuram, GOVERNMENT MEDICAL COLLEGE ANANTHAPURAMU",All India,Open PwD,1,1,0,1.0,351422,351422.0,351422.0,351422.0,351422
Andhra Pradesh,All India except Central University,200460,"Government Medical College, Ananthapuram, GOVERNMENT MEDICAL COLLEGE ANANTHAPURAMU",All India,SC,4,4,0,1.0,54467,67376.0,71855.0,72252.5,72917
Andhra Pradesh,All India except Central University,200460,"Government Medical College, Ananthapuram, GOVERNMENT MEDICAL COLLEGE ANANTHAPURAMU",All India,ST,3,3,0,1.0,31073,58614.5,86156.0,92483.0,98810
Jammu And Kashmir,All India except Central University,200631,"Government Medical College, Anantnag, verinag Road Dialgam Anantnag 192210",All India,EWS,2,2,0,1.0,14832,16031.25,17230.5,18429.75,19629
Jammu And Kashmir,All India except Central University,200631,"Government Medical College, Anantnag, verinag Road Dialgam Anantnag 192210",All India,OBC,6,6,0,1.0,15619,15644.75,16214.5,16761.75,17065
Jammu And Kashmir,All India except Central University,200631,"Government Medical College, Anantnag, verinag Road Dialgam Anantnag 192210",All India,Open,9,9,0,1.0,8537,9636.0,10654.0,12653.0,14239
Jammu And Kashmir,All India except Central University,200631,"Government Medical College, Anantnag, verinag Road Dialgam Anantnag 192210",All India,SC,3,3,0,1.0,77128,78435.0,79742.0,81284.0,82826
Jammu And Kashmir,All India except Central University,200631,"Government Medical College, Anantnag, verinag Road Dialgam Anantnag 192210",All India,ST,2,2,0,1.0,59717,60404.5,61092.0,61779.5,62467
Tamil Nadu,All India except Central University,200564,"Government Medical College, Ariyalur, 1 COLLEGE ROAD GOVERNMENT MEDICAL COLLEGE ARIYALUR TAMIL NADU PIN 621713",All India,EWS,2,2,0,1.0,26206,26434.25,26662.5,26890.75,27119
Tamil Nadu,All India except Central University,200564,"Government Medical College, Ariyalur, 1 COLLEGE ROAD GOVERNMENT MEDICAL COLLEGE ARIYALUR TAMIL NADU PIN 621713",All India,OBC,5,5,0,1.0,13915,13919.0,14094.0,14126.0,14164
Tamil Nadu,All India except Central University,200564,"Government Medical College, Ariyalur, 1 COLLEGE ROAD GOVERNMENT MEDICAL COLLEGE ARIYALUR TAMIL NADU PIN 621713",All India,OBC PwD,1,1,0,1.0,728532,728532.0,728532.0,728532.0,728532
Tamil Nadu,All India except Central University,200564,"Government Medical College, Ariyalur, 1 COLLEGE ROAD GOVERNMENT MEDICAL COLLEGE ARIYALUR TAMIL NADU PIN 621713",All India,Open,9,9,0,1.0,11260,13270.0,13484.0,13544.0,13855
Tamil Nadu,All India except Central University,200564,"Government Medical College, Ariyalur, 1 COLLEGE ROAD GOVERNMENT MEDICAL COLLEGE ARIYALUR TAMIL NADU PIN 621713",All India,Open PwD,1,1,0,1.0,651394,651394.0,651394.0,651394.0,651394
Tamil Nadu,All India except Central University,200564,"Government Medical College, Ariyalur, 1 COLLEGE ROAD GOVERNMENT MEDICAL COLLEGE ARIYALUR TAMIL NADU PIN 621713",All India,SC,3,3,0,1.0,70087,70829.0,71571.0,71916.5,72262
Tamil Nadu,All India except Central University,200564,"Government Medical College, Ariyalur, 1 COLLEGE ROAD GOVERNMENT MEDICAL COLLEGE ARIYALUR TAMIL NADU PIN 621713",All India,ST,1,1,0,1.0,126702,126702.0,126702.0,126702.0,126702
Maharashtra,All India except Central University,200218,"Government Medical College, Aurangabad, Government Medical College, Aurangabad, Jubli Park, Panchakki Road, Aurangabad (M.S.).",All India,EWS,4,4,0,1.0,8983,10462.75,11336.0,11798.0,12044
Maharashtra,All India except Central University,200218,"Government Medical College, Aurangabad, Government Medical College, Aurangabad, Jubli Park, Panchakki Road, Aurangabad (M.S.).",All India,OBC,8,8,0,1.0,7091,7752.25,8319.5,9408.75,9734
Maharashtra,All India except Central University,200218,"Government Medical College, Aurangabad, Government Medical College, Aurangabad, Jubli Park, Panchakki Road, Aurangabad (M.S.).",All India,Open,11,11,0,1.0,3129,5028.5,6011.0,6390.5,6928
Maharashtra,All India except Central University,200218,"Government Medical College, Aurangabad, Government Medical College, Aurangabad, Jubli Park, Panchakki Road, Aurangabad (M.S.).",All India,Open PwD,1,1,0,1.0,145996,145996.0,145996.0,145996.0,145996
Maharashtra,All India except Central University,200218,"Government Medical College, Aurangabad, Government Medical College, Aurangabad, Jubli Park, Panchakki Road, Aurangabad (M.S.).",All India,SC,4,4,0,1.0,35314,38989.0,44219.0,49260.5,52370
Maharashtra,All India except Central University,200218,"Government Medical College, Aurangabad, Government Medical College, Aurangabad, Jubli Park, Panchakki Road, Aurangabad (M.S.).",All India,ST,2,2,0,1.0,72279,72334.5,72390.0,72445.5,72501
Uttar Pradesh,All India except Central University,200493,"Government Medical College, Badaun, U.P., Gunera Wazidpur Ujhani Road Badaun U.P. 243601",All India,EWS,2,2,0,1.0,11977,12440.75,12904.5,13368.25,13832
Uttar Pradesh,All India except Central University,200493,"Government Medical College, Badaun, U.P., Gunera Wazidpur Ujhani Road Badaun U.P. 243601",All India,OBC,4,4,0,1.0,11973,12130.5,12309.5,12560.5,12934
Uttar Pradesh,All India except Central University,200493,"Government Medical College, Badaun, U.P., Gunera Wazidpur Ujhani Road Badaun U.P. 243601",All India,Open,6,6,0,1.0,9006,9647.75,10040.5,10842.0,11135
Uttar Pradesh,All India except Central University,200493,"Government Medical College, Badaun, U.P., Gunera Wazidpur Ujhani Road Badaun U.P. 243601",All India,SC,2,2,0,1.0,61842,62094.5,62347.0,62599.5,62852
Uttar Pradesh,All India except Central University,200493,"Government Medical College, Badaun, U.P., Gunera Wazidpur Ujhani Road Badaun U.P. 243601",All India,ST,1,1,0,1.0,97262,97262.0,97262.0,97262.0,97262
Rajasthan,All India except Central University,902866,"Government Medical College, Banswara, MADARESHWAR, RATLAM ROAD BANSWARA",All India,EWS,2,2,0,1.0,12149,12528.25,12907.5,13286.75,13666
Rajasthan,All India except Central University,902866,"Government Medical College, Banswara, MADARESHWAR, RATLAM ROAD BANSWARA",All India,OBC,3,3,0,1.0,11932,12125.5,12319.0,12468.0,12617
Rajasthan,All India except Central University,902866,"Government Medical College, Banswara, MADARESHWAR, RATLAM ROAD BANSWARA",All India,OBC PwD,1,1,0,1.0,527484,527484.0,527484.0,527484.0,527484
Rajasthan,All India except Central University,902866,"Government Medical College, Banswara, MADARESHWAR, RATLAM ROAD BANSWARA",All India,Open,6,6,0,1.0,10696,11011.5,11412.5,11559.25,11922
Rajasthan,All India except Central University,902866,"Government Medical College, Banswara, MADARESHWAR, RATLAM ROAD BANSWARA",All India,SC,2,2,0,1.0,58153,59418.25,60683.5,61948.75,63214
Rajasthan,All India except Central University,902866,"Government Medical College, Banswara, MADARESHWAR, RATLAM ROAD BANSWARA",All India,ST,1,1,0,1.0,80082,80082.0,80082.0,80082.0,80082
Jammu And Kashmir,All India except Central University,200634,"Government Medical College, Baramulla, Kanth Bagh Baramulla, Jammu and Kashmir",All India,EWS,3,3,0,1.0,18728,19281.0,19834.0,20089.5,20345
Jammu And Kashmir,All India except Central University,200634,"Government Medical College, Baramulla, Kanth Bagh Baramulla, Jammu and Kashmir",All India,OBC,5,5,0,1.0,17217,18417.0,18645.0,18965.0,19064
Jammu And Kashmir,All India except Central University,200634,"Government Medical College, Baramulla, Kanth Bagh Baramulla, Jammu and Kashmir",All India,Open,9,9,0,1.0,15452,15996.0,16604.0,16832.0,17201
Jammu And Kashmir,All India except Central University,200634,"Government Medical College, Baramulla, Kanth Bagh Baramulla, Jammu and Kashmir",All India,Open PwD,1,1,0,1.0,266428,266428.0,266428.0,266428.0,266428
Jammu And Kashmir,All India except Central University,200634,"Government Medical College, Baramulla, Kanth Bagh Baramulla, Jammu and Kashmir",All India,SC,3,3,0,1.0,76784,80362.5,83941.0,85243.0,86545
Jammu And Kashmir,All India except Central University,200634,"Government Medical College, Baramulla, Kanth Bagh Baramulla, Jammu and Kashmir",All India,ST,1,1,0,1.0,77590,77590.0,77590.0,77590.0,77590
Rajasthan,All India except Central University,903349,"Government Medical College, Baran, Melkhedi, Chhapar Melkhedi Road Baran",All India,EWS,1,1,0,1.0,13697,13697.0,13697.0,13697.0,13697
Rajasthan,All India except Central University,903349,"Government Medical College, Baran, Melkhedi, Chhapar Melkhedi Road Baran",All India,OBC,4,4,0,1.0,12907,12910.75,12980.0,13051.25,13061
Rajasthan,All India except Central University,903349,"Government Medical College, Baran, Melkhedi, Chhapar Melkhedi Road Baran",All India,Open,6,6,0,1.0,10756,12246.75,12511.5,12684.0,12759
Rajasthan,All India except Central University,903349,"Government Medical College, Baran, Melkhedi, Chhapar Melkhedi Road Baran",All India,Open PwD,1,1,0,1.0,519604,519604.0,519604.0,519604.0,519604
Rajasthan,All India except Central University,903349,"Government Medical College, Baran, Melkhedi, Chhapar Melkhedi Road Baran",All India,SC,2,2,0,1.0,52593,56027.5,59462.0,62896.5,66331
Rajasthan,All India except Central University,903349,"Government Medical College, Baran, Melkhedi, Chhapar Melkhedi Road Baran",All India,ST,1,1,0,1.0,61782,61782.0,61782.0,61782.0,61782
Rajasthan,All India except Central University,200478,"Government Medical College, Barmer, NH-15, JAISALMER ROAD, VILLAGE-JALIPA, BARMER",All India,EWS,2,2,0,1.0,10613,10664.25,10715.5,10766.75,10818
Rajasthan,All India except Central University,200478,"Government Medical College, Barmer, NH-15, JAISALMER ROAD, VILLAGE-JALIPA, BARMER",All India,OBC,6,6,0,1.0,9083,9375.75,9545.5,9813.5,10049
